id_campanha,ponto,data,1-Bromo-4-flurbenzeno,"2,4-D",2-Fluorobifenilo (Surrogate),2-Metilnaftaleno,Acenafteno,Acenaftileno,Acidez Total,Alaclor,Alcalinidade Total,Alcalinidade de Bicarbonato,Aldicarbe + Aldicarbe Sulfona + Aldicarbe Sulfóxido,Aldrin,Aldrin e Dieldrin,Aldrin+Dieldrin,Alumínio Total,Alumínio dissolvido,Ametrina,Amônia,Antraceno,Arsênio,Atrazina,"Atrazina + S-Clorotriazinas (DEA, DIA, DACT)",Benzeno,Benzo(a)antraceno,Benzo(a)pireno,Boro Total,Bário Total,Carbendazim,Carbofurano,Ceriodaphnia dubia,Chumbo,Cianeto Livre,Ciproconazol,Cis-Clordano,Clordano (Isômeros),Cloreto,Cloreto Dissolvido,Cloro Residual Total,Clorofila a,Clorotalonil,Clorpirifós + Clorpirifos-oxon,Cobalto Dissolvido,Cobalto Total,Cobre Dissolvido,Cobre total,Coliformes Termotolerantes,Coliformes Totais,Condutividade Elétrica,Condutividade Elétrica (In situ),Cor Aparente,Cor Verdadeira,Criseno,Cromo,Cádmio,Cálcio Dissolvido,Cálcio Total,Cálcio total,DDD(Isomeros),DDE(Isomeros),DDT(Isomeros),"DDT(p,p-DDT, p,p-DDD, p,p-DDE)",Decano(C10),Demanda Bioquímica de Oxigênio,Demanda Química de Oxigênio,Densidade de Cianobactérias,"Dibenzo(a,h)antraceno",Dieldrin,Difenoconazol,Dimetoato + ometoato,Diuron,Docosano (C22),Dodecano(C12),Dotriacontano(C32),Dureza Cálcio,Dureza total,Déficit de OD de acordo com mg/L,Déficit de oxigênio dissolvido,Eicosano(C20),"Endosulfan (a, b, sulfato)",Endosulfan sulfato,Endrin,Enterococos/Estreptococos,Epoxiconazol,Escherichia coli,Estanho Total,Etilbenzeno,Fenantreno,Fenóis,Feoftina,Ferro Dissolvido,Ferro Total,Fipronil,Fitano(C20),Fluoranteno,Fluoreno,Fluoreto,Flutriafol,Fosfato,Fósforo Total,Fósforo Total Dissolvido,Glifosato,Glifosato + AMPA,Gution,Heneicosano(C21),Hentriacontano(C31),Heptacloro,Heptacloro + Heptacloro Epóxido,Heptacosano(C27),Heptadecano(C17),Heptatriacontano(C37),Hexaclorobenzeno,Hexacosano(C26),Hexadecano(C16),Hexatriacontano(C36),Hidroxi-Atrazina,Lindano (gama-BHC),M-Paration,Magnésio Dissolvido,Magnésio Total,Malation,Mancozebe + ETU,Manganês Dissolvido,Manganês Total,Material Flutuante,Mercúrio,Metamidofós + Acefato,Metolaclor,Metolacloro,Metoxicloro,Metribuzim,Mirex (Dodecacloropentaciclodecano),Molibdênio Total,Molinato,Naftaleno,Nitrato,Nitrato (N),Nitrito,Nitrito (N),Nitrogênio Amoniacal,Nitrogênio Inorgânico,Nitrogênio Orgânico,Nitrogênio Total,Nitrogênio Total Kjeldahl,Nonacosano(C29),Nonadecano(C19),Nonano(C9),Nonatriacontano(C39),Níquel Dissolvido,Níquel Total,Nível de Água,Octacosano(C28),Octadecano(C18),Octano(C8),Octatriacontano(C38),Ortofosfato,Ortofosfato (P) Dissolvido,Ortofosfato (P) Total,Oxigênio dissolvido,P-Terfenil-d14 (Surrogate),PCB-101,PCB-118,PCB-138,PCB-153,PCB-180,PCB-28,PCB-52,PCBs,Paraquate,Pentacosano(C25),Pentadecano(C15),Pentatriacontano(C35),Picloram,Pireno,Potencial Redox,Potencial redox,Potássio Dissolvido,Potássio Total,Pristano(C19),Profenofós,Profundidade,Propargito,Protioconazol + ProticonazolDestio,Salinidade,Simazina,Sulfato,Sulfeto,Surfactantes Aniônicos,Sílica Dissolvido,Sódio Dissolvido,Sódio Total,Sólidos Dissolvidos Totais,Sólidos Sedimentáveis,Sólidos Suspensos Totais,Sólidos Totais,TPH Faixa Diesel (C14-C20),TPH Faixa Gasolina (C8-C11),TPH Faixa Querosene (C11-C14),TPH Faixa Óleos Lubrificantes (C20-C40),TPH Totais,Tebuconazol,Temperatura Ambiente,Temperatura ar,Temperatura da água,Tempo,Terbufós,Tetracontano(C40),Tetracosano(C24),Tetradecano(C14),Tetratriacontano(C34),Tiametoxam,Tiodicarbe,Tiram,Titânio Total,Tolueno,Trans-Clordano,Transparência,Triacontano(C30),Tricosano(C23),Tridecano(C13),Trifluralina,Trihalometanos,Tritriacontano(C33),Turbidez,Undecano(C11),Vanádio Total,Vazão,Xilenos,Zinco,a-BHC,a-Endosulfan,b-BHC,b-Endosulfan,d-BHC (Lindano),g-BHC (Lindano),m+p-Xileno,"o,p-DDD","o,p-DDE","o,p-DDT",o-Xileno,"p,p-DDD","p,p-DDE","p,p-DDT","p,p-DDT+p,p-DDE+p,p-DDD",p-Terfenil-d14 (Surrogate),pH,Índice de Estado Trófico - IET,Índice de Qualidade das Águas - IQA,Óleos e Graxas,Última Chuva
01/08/2016,VIR115S,10/08/2016 09:08,,,,,,,,,"9,1",,,,,,"0,98",,,,,,,,,,,,,,,,,,,,,,,,"<2,67",,,,,"<0,009",,41,,34.6,,,,,,,,,,,,,,,"3,43",,,,,,,,,,,,"9,61",,,,,,,,,,,,,"<0,002",,"1,29",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,18",,,,,,,,,,,,,,"0,18",,"<0,02","0,39",,,,,,,,,,,,,,,,,,,5.95,,,,,,,,,,,,,,,,,175.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"28,0",,,,,,,,,,,25.2,22.6,,,,,,,,,,,,,,,,,,,,"38,0",,,,,,,,,,,,,,,,,,,,,,6.98,,,"<2,5",
01/08/2016,VIR11S,11/08/2016 02:08,,,,,,,,,"8,4",,,,,,"0,06",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,42,,30.4,,,,,,,,,,,,,,,<3,,,,,,,,,,,,"6,41",,1.7,,,,,,,,,,,"<0,002",,"0,43",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"<0,025",,,,,,,,,,,,,,"<0,02",,"<0,02","<0,06",,,,,,,,,,,,,,,,,,,6.65,,,,,,,,,,,,,,,,,224.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"13,0",,,,,,,,,,,32.4,23.5,,,,,,,,,,,,,,,,,,,,"2,37",,,,,,,,,,,,,,,,,,,,,,7.43,,,"<2,5",
01/08/2016,VIR20F,11/08/2016 12:08,,,,,,,,,"10,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,,,,,,,,,174.0,,,,,11.0,,,,,<1,"<0,002",,,,,,,,,,,,,,,,31.2,24.5,,,,,,,,,,,,,,,,,,,,"9,32",,,,,,,,,,,,,,,,,,,,,,6.9,,,,
01/08/2016,VIR20S,11/08/2016 12:08,,,,,,,,,"10,2",,,,,,"0,93",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,<1,,29.0,,,52,,,,,,,,,,,,<3,,,,,,,,,,,,"11,6",,-0.3,,,,,,,,,,,"<0,002",,"0,44",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,08",,,,,,,,,,,,,,"0,49",,"<0,02","0,18",,,"0,7",,,,,,,,,,,,,,,,7.92,,,,,,,,,,,,,,,,,97.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"20,0",,<11,,,,,,,,,31.2,29.0,,,,,,,,,,,,,1.0,,,,,,,"9,19",,,,,,,,,,,,,,,,,,,,,,7.47,,,"<2,5",
01/08/2016,VIR20ZF,11/08/2016 12:08,,,,,,,,,"10,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,,,,,,,,,,132.0,,,,,1.5,,,,,<1,"<0,002",,,,,,,,,,,,,,,,31.2,28.6,,,,,,,,,,,,,,,,,,,,"9,60",,,,,,,,,,,,,,,,,,,,,,7.49,,,,
01/08/2016,VIR30F,11/08/2016 01:08,,,,,,,,,"8,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,183.0,,,,,14.0,,,,,<1,"<0,002",,,,,,,,,,,,,,,,32.8,23.7,,,,,,,,,,,,,,,,,,,,"17,4",,,,,,,,,,,,,,,,,,,,,,6.77,,,,
01/08/2016,VIR30S,11/08/2016 01:08,,,,,,,,,"9,1",,,,,,"0,43",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,<1,,29.0,,,78,,,,,,,,,,,,<3,,,,,,,,,,,,"31,1",,0.0,,,,,,,,,,,"<0,002",,"0,58",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,12",,,,,,,,,,,,,,"0,55",,"<0,02","0,36",,,"3,2",,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,145.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"12,5",,<11,,,,,,,,,32.8,26.5,,,,,,,,,,,,,0.95,,,,,,,"16,9",,,,,,,,,,,,,,,,,,,,,,7.21,,,"<2,5",
01/08/2016,VIR30ZF,11/08/2016 01:08,,,,,,,,,"8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,151.0,,,,,1.42,,,,,<1,"<0,002",,,,,,,,,,,,,,,,32.8,26.5,,,,,,,,,,,,,,,,,,,,"16,1",,,,,,,,,,,,,,,,,,,,,,7.29,,,,
01/08/2016,VIR40F,11/08/2016 10:08,,,,,,,,,"8,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,207.0,,,,,65.0,,,,,<1,"<0,002",,,,,,,,,,,,,,,,29.4,22.1,,,,,,,,,,,,,,,,,,,,"23,8",,,,,,,,,,,,,,,,,,,,,,8.2,,,,
01/08/2016,VIR40S,11/08/2016 10:08,,,,,,,,,"8,0",,,,,,"0,52",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,<1,,29.0,,,77,,,,,,,,,,,,<3,,,,,,,,,,,,"8,73",,-0.2,,,,,,,,,,,"<0,002",,"0,92",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,19",,,,,,,,,,,,,,"0,48",,"<0,02","0,36",,,"0,9",,,,,,,,,,,,,,,,7.96,,,,,,,,,,,,,,,,,140.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"39,0",,<11,,,,,,,,,29.4,27.4,,,,,,,,,,,,,0.9,,,,,,,"21,1",,,,,,,,,,,,,,,,,,,,,,7.44,,,"<2,5",
01/08/2016,VIR40ZF,11/08/2016 10:08,,,,,,,,,"8,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,,,,,,,,,,,,,,,,162.0,,,,,1.35,,,,,<1,"<0,002",,,,,,,,,,,,,,,,29.4,26.7,,,,,,,,,,,,,,,,,,,,"21,8",,,,,,,,,,,,,,,,,,,,,,7.21,,,,
01/08/2016,VIR50F,11/08/2016 09:08,,,,,,,,,"10,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,197.0,,,,,37.0,,,,,<1,"<0,002",,,,,,,,,,,,,,,,26.1,22.9,,,,,,,,,,,,,,,,,,,,"49,5",,,,,,,,,,,,,,,,,,,,,,8.11,,,,
01/08/2016,VIR50S,11/08/2016 09:08,,,,,,,,,"10,4",,,,,,"1,05",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,<1,,29.0,,,86,,,,,,,,,,,,<3,,,,,,,,,,,,"10,3",,0.6,,,,,,,,,,,"<0,002",,"1,24",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,19",,,,,,,,,,,,,,"0,55",,"<0,02","0,18",,,"0,9",,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,122.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"30,5",,<11,,,,,,,,,26.1,27.7,,,,,,,,,,,,,0.9,,,,,,,"44,5",,,,,,,,,,,,,,,,,,,,,,7.52,,,"<2,5",
01/08/2016,VIR50ZF,11/08/2016 09:08,,,,,,,,,"10,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19,,,,,,,,,,,,,,,,,131.0,,,,,1.35,,,,,<1,"<0,002",,,,,,,,,,,,,,,,26.1,27.7,,,,,,,,,,,,,,,,,,,,"46,0",,,,,,,,,,,,,,,,,,,,,,7.53,,,,
01/08/2016,VIR60F,11/08/2016 08:08,,,,,,,,,"9,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,191.0,,,,,18.0,,,,,<1,"<0,002",,,,,,,,,,,,,,,,26.5,22.6,,,,,,,,,,,,,,,,,,,,"31,8",,,,,,,,,,,,,,,,,,,,,,8.08,,,,
01/08/2016,VIR60S,11/08/2016 08:08,,,,,,,,,"9,1",,,,,,"0,96",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,<1,,29.0,,,91,,,,,,,,,,,,<3,,,,,,,,,,,,"8,91",,0.1,,,,,,,,,,,"<0,002",,"1,03",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,21",,,,,,,,,,,,,,"0,50",,"<0,02","0,28",,,"0,8",,,,,,,,,,,,,,,,7.79,,,,,,,,,,,,,,,,,139.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"24,0",,<11,,,,,,,,,26.5,26.8,,,,,,,,,,,,,0.9,,,,,,,"30,6",,,,,,,,,,,,,,,,,,,,,,7.7,,,"<2,5",
01/08/2016,VIR60ZF,11/08/2016 08:08,,,,,,,,,"9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,,,,,,,,,,,,,,,,,140.0,,,,,1.35,,,,,<1,"<0,002",,,,,,,,,,,,,,,,26.5,26.7,,,,,,,,,,,,,,,,,,,,"29,5",,,,,,,,,,,,,,,,,,,,,,7.57,,,,
01/08/2016,VIR70S,09/08/2016 03:08,,,,,,,,,"8,0",,,,,,"0,70",,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,"<0,009",,<1,,35.0,,,,,,,,,,,,,,,<3,,,,,,,,,,,,"9,92",,1.4,,,,,,,,,,,"<0,002",,"0,81",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,25",,,,,,,,,,,,,,"0,56",,"<0,02","0,08",,,,,,,,,,,,,,,,,,,7.14,,,,,,,,,,,,,,,,,145.0,,,,,0.2,,,,,"2,63","<0,002","<0,3",,,,"28,0",,,,,,,,,,,34.2,23.0,,,,,,,,,,,,,,,,,,,,"38,9",,,,,,,,,,,,,,,,,,,,,,7.28,,,"<2,5",
01/08/2016,VIR95S,10/08/2016 12:08,,,,,,,,,"9,6",,,,,,"2,92",,,,,,,,,,,,,,,,,,,,,,,,"<2,67",,,,,"<0,009",,180,,31.2,,,,,,,,,,,,,,,<3,,,,,,,,,,,,"10,8",,2.4,,,,,,,,,,,"<0,002",,"1,10",,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"1,25",,,,,,,,,,,,,,"0,16",,"<0,02","0,54",,,,,,,,,,,,,,,,,,,5.91,,,,,,,,,,,,,,,,,165.0,,,,,0.2,,,,,<1,"<0,002","<0,3",,,,"16,0",,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,7.15,,,"<2,5",
01/08/2016,XC010S,19/08/2016 08:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,,,415,,22.0,,,,,,,,,,,,,,,<3,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,"0,72",,,,,,,,,"<0,02","<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,03",,,,,,,,,,,,,"0,34",,,,,,"0,8",,,,,,,,,,,,,,,,8.75,,,,,,,,,,,,,,,,,169.0,,,,,0.2,,,,,<1,,"<0,3",,,,"17,0",,<11,"19,0",,,,,,,,19.6,17.5,,,,,,,,,,,,,,,,,,,,"5,29",,,,,,,,,,,,,,,,,,,,,,5.64,,,"<2,5",
01/08/2016,XC020S,19/08/2016 08:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<1,07",,,,,,,230,,27.0,,,,,,,,,,,,,,,<3,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,"0,38",,,,,,,,,"<0,02","<0,02",,,,,,,,,,,,,,,,,,,,,,,"0,05",,,,,,,,,,,,,"0,26",,,,,,"0,7",,,,,,,,,,,,,,,,7.91,,,,,,,,,,,,,,,,,123.0,,,,,0.2,,,,,<1,,"<0,3",,,,"18,5",,<11,"19,0",,,,,,,,19.6,17.8,,,,,,,,,,,,,,,,,,,,"5,05",,,,,,,,,,,,,,,,,,,,,,6.27,,,"<2,5",
01/08/2018,EM100F,09/08/2018 10:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3",,,,,,,,,,,,,,,,"4,35",,,,,,,,,,,,,,,,,127,,,,,"21,0",,,,,<1,,,,,,"43,6",,<11,"45,0",,,,,,,,,"22,1",,,,,,,,,,,,,,,,,,,,"5,32",,,,,,,,,,,,,,,,,,,,,,"6,98",,,,
01/08/2018,EM100S,09/08/2018 09:08,,,,,,,,,"18,6",,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,"<1,07",,,,,,,<1,,"44,4",,,<10,,,,,,,,,,,,<3,<26,,,,,,,,,,"7,60","14,8",,"69,9",,,,,,,,,,,,"70,9","<0,1","<0,1",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"<0,025",,,,,,,,,,,,,,"0,15",,,"0,09","0,3","0,09","0,4",,,,,,,,,,,,,,,"<0,01","6,02",,,,,,,,,,,,,,,,,147,,"1,15",,,"0,2000",,,,,<1,,"<0,3",,,,"24,8",,<11,"28,0",,,,,,,,"26,0","23,7",,,,,,,,,,,,,"3,50",,,,,,,"2,04",,,,,,,,,,,,,,,,,,,,,,"6,49",,,"<2,5",
01/08/2018,EM100ZF,09/08/2018 09:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3",,,,,,,,,,,,,,,,"5,93",,,,,,,,,,,,,,,,,148,,,,,"5,25",,,,,<1,,,,,,"30,6",,<11,"32,0",,,,,,,,,"22,9",,,,,,,,,,,,,,,,,,,,"2,39",,,,,,,,,,,,,,,,,,,,,,"6,69",,,,
01/08/2018,EM10S,15/08/2018 04:08,,,,,,,,,"12,4",,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,25,,"79,6",,,<10,,,,,,,,,,,,<3,<26,,,,,,,,,,"3,65","7,65",,"73,8",,,,,,,,,,,,330,"<0,1","<0,1",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"<0,025",,,,,,,,,,,,,,"0,09",,,"<0,06","0,1","<0,05","0,1",,,,,,,,,,,,,,,"<0,01","6,15",,,,,,,,,,,,,,,,,206,,"0,76",,,"0,2000",,,,,<1,,"<0,3",,,,"29,0",,<11,"30,0",,,,,,,,"26,9","23,3",,,,,,,,,,,,,,,,,,,,"3,28",,,,,,,,,,,,,,,,,,,,,,"6,35",,,"<2,5",
01/08/2018,EM110F,09/08/2018 12:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3",,,,,,,,,,,,,,,,"4,99",,,,,,,,,,,,,,,,,199,,,,,"11,0",,,,,<1,,,,,,"34,4",,<11,"34,4",,,,,,,,,"22,9",,,,,,,,,,,,,,,,,,,,"2,29",,,,,,,,,,,,,,,,,,,,,,"6,20",,,,
01/08/2018,EM110S,09/08/2018 11:08,,,,,,,,,"17,7",,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,"<1,07",,,,,,,5,,"38,4",,,<10,,,,,,,,,,,,<3,<26,,,,,,,,,,"7,43","14,4",,"69,9",,,,,,,,,,,,"51,6","<0,1","<0,1",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"<0,025",,,,,,,,,,,,,,"0,12",,,"0,11","0,3","0,14","0,4",,,,,,,,,,,,,,,"<0,01","6,69",,,,,,,,,,,,,,,,,195,,"1,02",,,"0,2000",,,,,<1,,"<0,3",,,,"29,4",,<11,"29,4",,,,,,,,"27,0","24,1",,,,,,,,,,,,,"2,80",,,,,,,"2,75",,,,,,,,,,,,,,,,,,,,,,"6,17",,,"<2,5",
01/08/2018,EM110ZF,09/08/2018 12:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2",,,,,,,,,,,,,,,,"5,93",,,,,,,,,,,,,,,,,197,,,,,"4,20",,,,,<1,,,,,,"29,8",,<11,"31,0",,,,,,,,,"23,5",,,,,,,,,,,,,,,,,,,,"2,15",,,,,,,,,,,,,,,,,,,,,,"6,09",,,,
01/08/2018,EM140F,09/08/2018 03:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3",,,,,,,,,,,,,,,,"5,88",,,,,,,,,,,,,,,,,155,,,,,"7,00",,,,,<1,,,,,,"26,2",,<11,"26,2",,,,,,,,,"23,4",,,,,,,,,,,,,,,,,,,,"3,73",,,,,,,,,,,,,,,,,,,,,,"6,78",,,,
01/08/2018,EM140S,09/08/2018 02:08,,,,,,,,,"18,6",,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,"<1,07",,,,,,,<1,,"38,4",,,<10,,,,,,,,,,,,<3,<26,,,,,,,,,,"7,50","14,6",,"67,3",,,,,,,,,,,,"35,0","<0,1","<0,1",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"<0,025",,,,,,,,,,,,,,"0,10",,,"<0,06","0,1","0,13","0,3",,,,,,,,,,,,,,,"<0,01","6,96",,,,,,,,,,,,,,,,,164,,"1,11",,,"0,2000",,,,,<1,,"<0,3",,,,"26,0",,<11,"29,0",,,,,,,,"27,0","24,0",,,,,,,,,,,,,"2,10",,,,,,,"2,27",,,,,,,,,,,,,,,,,,,,,,"6,49",,,"<2,5",
01/08/2018,EM140ZF,09/08/2018 03:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2",,,,,,,,,,,,,,,,"6,00",,,,,,,,,,,,,,,,,156,,,,,"3,15",,,,,<1,,,,,,"36,2",,<11,"37,0",,,,,,,,,"23,6",,,,,,,,,,,,,,,,,,,,"2,93",,,,,,,,,,,,,,,,,,,,,,"6,44",,,,
01/08/2018,EM150F,09/08/2018 05:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3",,,,,,,,,,,,,,,,"1,01",,,,,,,,,,,,,,,,,162,,,,,"47,0",,,,,<1,,,,,,"22,8",,<11,"23,0",,,,,,,,,"21,8",,,,,,,,,,,,,,,,,,,,"2,62",,,,,,,,,,,,,,,,,,,,,,"6,57",,,,
01/08/2018,EM150S,09/08/2018 04:08,,,,,,,,,"18,0",,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,"<1,07",,,,,,,<1,,"37,9",,,<10,,,,,,,,,,,,<3,<26,,,,,,,,,,"7,64","14,6",,"67,8",,,,,,,,,,,,"29,8","<0,1","<0,1",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,"<0,025",,,,,,,,,,,,,,"0,16",,,"<0,06","0,2","0,05","0,3",,,,,,,,,,,,,,,"<0,01","6,35",,,,,,,,,,,,,,,,,166,,"1,05",,,"0,2000",,,,,<1,,"<0,3",,,,"22,6",,<11,"23,0",,,,,,,,"26,0","23,9",,,,,,,,,,,,,"4,00",,,,,,,"1,63",,,,,,,,,,,,,,,,,,,,,,"6,46",,,"<2,5",
