sitio_cod,zona,ano,mes,dia,paramet,unidade,result
JG30,S,2016,fevereiro,8.0,turbidez,ntu,1.08
JG30,S,2017,fevereiro,13.0,turbidez,ntu,1.09
JG30,S,2015,fevereiro,5.0,turbidez,ntu,1.67
JG30,S,2016,maio,31.0,turbidez,ntu,1.8
JG30,S,2017,marco,11.0,turbidez,ntu,1.9
JG30,S,2015,setembro,16.0,turbidez,ntu,1.9
JG30,S,2016,marco,13.0,clorofila a,,2.67
JG30,S,2015,fevereiro,5.0,clorofila a,,2.67
JG30,S,2015,marco,5.0,clorofila a,,3
JG30,S,2015,maio,12.0,clorofila a,,3
JG30,S,2014,janeiro,14.0,clorofila a,,3
JG30,S,2015,marco,5.0,turbidez,ntu,3.05
JG30,S,2015,maio,12.0,turbidez,ntu,3.4
JG30,S,2016,marco,13.0,turbidez,ntu,4.52
JG40,S,2015,maio,12.0,turbidez,ntu,0.1
JG40,S,2014,janeiro,14.0,turbidez,ntu,0.67
JG40,S,2016,setembro,14.0,turbidez,ntu,0.85
JG40,S,2015,fevereiro,5.0,turbidez,ntu,0.94
JG40,S,2017,marco,11.0,clorofila a,,1.07
JG40,S,2016,maio,31.0,clorofila a,,1.07
JG40,S,2018,junho,7.0,clorofila a,,1.07
JG40,S,2015,setembro,16.0,clorofila a,,1.07
JG40,S,2016,setembro,14.0,clorofila a,,1.07
JG40,S,2016,fevereiro,8.0,clorofila a,,1.07
JG40,S,2017,fevereiro,12.0,clorofila a,,1.07
JG40,S,2017,fevereiro,12.0,turbidez,ntu,1.24
JG40,S,2016,fevereiro,8.0,turbidez,ntu,1.28
JG40,S,2015,setembro,16.0,turbidez,ntu,1.74
JG40,S,2016,maio,31.0,turbidez,ntu,1.78
JG40,S,2015,marco,5.0,turbidez,ntu,2.64
JG40,S,2016,marco,13.0,clorofila a,,2.67
JG40,S,2015,fevereiro,5.0,clorofila a,,2.67
JG40,S,2015,marco,5.0,clorofila a,,3
JG40,S,2015,maio,12.0,clorofila a,,3
JG40,S,2014,janeiro,14.0,clorofila a,,3
JG40,S,2017,marco,11.0,turbidez,ntu,3.41
JG40,S,2016,marco,13.0,turbidez,ntu,3.95
JG50,S,2015,maio,12.0,turbidez,ntu,0.1
JG50,S,2014,janeiro,14.0,turbidez,ntu,0.54
JG50,S,2016,setembro,14.0,turbidez,ntu,0.81
JG50,S,2017,fevereiro,12.0,turbidez,ntu,0.9
JG50,S,2016,fevereiro,8.0,turbidez,ntu,0.98
JG50,S,2017,marco,11.0,clorofila a,,1.07
JG50,S,2016,maio,31.0,clorofila a,,1.07
JG50,S,2018,junho,7.0,clorofila a,,1.07
JG50,S,2015,setembro,16.0,clorofila a,,1.07
JG50,S,2016,setembro,14.0,clorofila a,,1.07
JG50,S,2016,fevereiro,8.0,clorofila a,,1.07
JG50,S,2017,fevereiro,12.0,clorofila a,,1.07
JG50,S,2017,marco,11.0,turbidez,ntu,1.51
JG50,S,2016,maio,31.0,turbidez,ntu,1.74
JG50,S,2015,marco,5.0,turbidez,ntu,2.1
JG50,S,2016,marco,14.0,clorofila a,,2.67
JG50,S,2015,fevereiro,5.0,clorofila a,,2.67
JG50,S,2015,marco,5.0,clorofila a,,3
JG50,S,2015,maio,12.0,clorofila a,,3
JG50,S,2014,janeiro,14.0,clorofila a,,3
JG50,S,2015,setembro,16.0,turbidez,ntu,3.02
JG50,S,2016,marco,14.0,turbidez,ntu,3.37
JG50,S,2015,fevereiro,5.0,turbidez,ntu,3.86
JG60,S,2015,maio,12.0,turbidez,ntu,0.1
JG60,S,2014,janeiro,14.0,turbidez,ntu,0.91
JG60,S,2017,fevereiro,12.0,turbidez,ntu,1
JG60,S,2017,marco,11.0,clorofila a,,1.07
JG60,S,2016,maio,31.0,clorofila a,,1.07
JG60,S,2018,junho,7.0,clorofila a,,1.07
JG60,S,2015,setembro,17.0,clorofila a,,1.07
JG60,S,2016,setembro,13.0,clorofila a,,1.07
JG60,S,2016,fevereiro,8.0,clorofila a,,1.07
JG60,S,2017,fevereiro,12.0,clorofila a,,1.07
JG60,S,2017,marco,11.0,turbidez,ntu,1.11
JG60,S,2016,fevereiro,8.0,turbidez,ntu,1.28
JG60,S,2015,fevereiro,4.0,turbidez,ntu,1.36
JG60,S,2016,maio,31.0,turbidez,ntu,2.18
JG60,S,2015,marco,4.0,turbidez,ntu,2.51
JG60,S,2016,marco,14.0,clorofila a,,2.67
JG60,S,2015,fevereiro,4.0,clorofila a,,2.67
JG60,S,2015,marco,4.0,clorofila a,,3
JG60,S,2015,maio,12.0,clorofila a,,3
JG60,S,2014,janeiro,14.0,clorofila a,,3
JG60,S,2015,setembro,17.0,turbidez,ntu,3.42
JG60,S,2016,setembro,13.0,turbidez,ntu,3.86
JG60,S,2016,marco,14.0,turbidez,ntu,7.62
JO01,S,2016,janeiro,5.0,turbidez,ntu,7.18
JO01,S,2015,junho,30.0,turbidez,ntu,14
JO01,S,2015,janeiro,27.0,turbidez,ntu,21.3
JO030,S,2022,maio,3.0,clorofila a,µg/l,0.002
JO030,S,2022,maio,3.0,turbidez,ntu,0.1
JO030,S,2022,novembro,22.0,clorofila a,µg/l,1.07
JO030,S,2022,novembro,22.0,turbidez,ntu,24.5
JO030,S,2018,janeiro,30.0,clorofila a,,1.07
JO030,S,2019,janeiro,22.0,clorofila a,,1.07
JO030,S,2020,janeiro,21.0,clorofila a,,1.07
JO030,S,2021,janeiro,6.0,clorofila a,,1.07
JO030,S,2021,maio,19.0,clorofila a,,1.07
JO030,S,2016,julho,20.0,clorofila a,,1.07
JO030,S,2018,julho,17.0,clorofila a,,1.07
JO030,S,2019,julho,9.0,clorofila a,,1.07
JO030,S,2020,julho,7.0,clorofila a,,1.07
JO030,S,2021,janeiro,23.0,clorofila a,,1.07
JO030,S,2017,janeiro,3.0,clorofila a,,1.78
JO030,S,2016,janeiro,5.0,turbidez,ntu,5.99
JO030,S,2016,julho,20.0,turbidez,ntu,8.58
JO030,S,2019,julho,9.0,turbidez,ntu,9.07
JO030,S,2017,janeiro,3.0,turbidez,ntu,10.9
JO030,S,2020,julho,7.0,turbidez,ntu,11.8
JO030,S,2018,julho,17.0,turbidez,ntu,12.4
JO030,S,2019,janeiro,22.0,turbidez,ntu,15.4
JO030,S,2015,junho,30.0,turbidez,ntu,16.2
JO030,S,2015,janeiro,27.0,turbidez,ntu,22.3
JO030,S,2021,janeiro,23.0,turbidez,ntu,23
JO030,S,2020,janeiro,21.0,turbidez,ntu,29.9
JO030,S,2018,janeiro,30.0,turbidez,ntu,56.6
JO030,S,2021,janeiro,6.0,turbidez,ntu,96.9
JO030,S,2023,agosto,30.0,clorofila a,µg/l,"2,14"
JO030,S,2023,agosto,30.0,turbidez,ntu,"35,3"
JO030,S,2023,maio,23.0,clorofila a,µg/l,1
JO030,S,2023,maio,23.0,turbidez,ntu,"15,5"
JO030,S,2023,novembro,23.0,clorofila a,µg/l,"1,07"
JO030,S,2023,novembro,23.0,turbidez,ntu,"24,2"
GF0LM,S,2023,dezembro,14.0,clorofila a,µg/l,"3,20"
GF0LM,S,2023,dezembro,14.0,turbidez,ntu,"7,8"
LD001,S,2023,fevereiro,14.0,clorofila a,µg/l,1
LD001,S,2022,agosto,24.0,clorofila a,µg/l,4.27
LD001,S,2022,agosto,24.0,turbidez,ntu,8.96
LD001,S,2023,fevereiro,14.0,turbidez,ntu,63.9
LD001,S,2017,fevereiro,7.0,clorofila a,,1.07
LD001,S,2018,fevereiro,20.0,clorofila a,,1.07
LD001,S,2019,fevereiro,20.0,clorofila a,,1.07
LD001,S,2022,fevereiro,15.0,clorofila a,,1.07
LD001,S,2020,marco,3.0,clorofila a,,1.07
LD001,S,2015,agosto,18.0,clorofila a,,1.07
LD001,S,2016,agosto,18.0,clorofila a,,1.07
LD001,S,2018,agosto,15.0,clorofila a,,1.07
LD001,S,2019,agosto,27.0,clorofila a,,1.07
LD001,S,2021,agosto,19.0,clorofila a,,1.07
LD001,S,2020,agosto,26.0,turbidez,ntu,2.63
LD001,S,2016,fevereiro,16.0,clorofila a,,2.67
LD001,S,2014,fevereiro,9.0,turbidez,ntu,3.79
LD001,S,2015,agosto,18.0,turbidez,ntu,3.83
LD001,S,2019,agosto,27.0,turbidez,ntu,3.94
LD001,S,2017,fevereiro,7.0,turbidez,ntu,4.84
LD001,S,2016,agosto,18.0,turbidez,ntu,4.86
LD001,S,2020,agosto,26.0,clorofila a,,5.34
LD001,S,2018,agosto,15.0,turbidez,ntu,6.06
LD001,S,2021,fevereiro,17.0,clorofila a,,9.61
LD001,S,2020,marco,3.0,turbidez,ntu,18.2
LD001,S,2021,agosto,19.0,turbidez,ntu,23.5
LD001,S,2018,fevereiro,20.0,turbidez,ntu,24
LD001,S,2021,fevereiro,17.0,turbidez,ntu,40.8
LD001,S,2019,fevereiro,20.0,turbidez,ntu,46.4
LD001,S,2022,fevereiro,15.0,turbidez,ntu,92.1
LD001,S,2016,fevereiro,16.0,turbidez,ntu,121
LD001,S,2023,agosto,9.0,clorofila a,µg/l,"1,07"
LD001,S,2023,agosto,9.0,turbidez,ntu,"5,6"
LD002,S,2023,fevereiro,14.0,clorofila a,µg/l,1.07
LD002,S,2022,agosto,24.0,clorofila a,µg/l,2.14
LD002,S,2022,agosto,24.0,turbidez,ntu,11.1
LD002,S,2023,fevereiro,14.0,turbidez,ntu,69.5
LD002,S,2019,fevereiro,20.0,clorofila a,,1.07
LD002,S,2021,fevereiro,17.0,clorofila a,,1.07
LD002,S,2022,fevereiro,15.0,clorofila a,,1.07
LD002,S,2020,marco,3.0,clorofila a,,1.07
LD002,S,2015,agosto,18.0,clorofila a,,1.07
LD002,S,2016,agosto,18.0,clorofila a,,1.07
LD002,S,2018,agosto,15.0,clorofila a,,1.07
LD002,S,2019,agosto,27.0,clorofila a,,1.07
LD002,S,2020,agosto,26.0,clorofila a,,1.07
LD002,S,2021,agosto,19.0,clorofila a,,1.07
LD002,S,2020,agosto,26.0,turbidez,ntu,2.59
LD002,S,2016,fevereiro,16.0,clorofila a,,2.67
LD002,S,2014,fevereiro,9.0,turbidez,ntu,2.93
LD002,S,2019,agosto,27.0,turbidez,ntu,3.73
LD002,S,2015,agosto,18.0,turbidez,ntu,3.88
LD002,S,2016,agosto,18.0,turbidez,ntu,5.93
LD002,S,2018,agosto,15.0,turbidez,ntu,7.11
LD002,S,2017,fevereiro,7.0,clorofila a,,8.9
LD002,S,2020,marco,3.0,turbidez,ntu,15.8
LD002,S,2017,fevereiro,7.0,turbidez,ntu,20.3
LD002,S,2021,agosto,19.0,turbidez,ntu,26.4
LD002,S,2021,fevereiro,17.0,turbidez,ntu,26.5
LD002,S,2018,fevereiro,20.0,turbidez,ntu,27
LD002,S,2019,fevereiro,20.0,turbidez,ntu,43.8
LD002,S,2022,fevereiro,15.0,turbidez,ntu,86.3
LD002,S,2016,fevereiro,16.0,turbidez,ntu,198
LD002,S,2023,agosto,9.0,clorofila a,µg/l,1
LD002,S,2023,agosto,9.0,turbidez,ntu,"7,3"
LD003,S,2023,agosto,9.0,clorofila a,µg/l,1
LD003,S,2023,agosto,9.0,turbidez,ntu,"6,3"
LG01,S,2022,outubro,4.0,clorofila a,µg/l,1
LG01,S,2023,abril,4.0,clorofila a,µg/l,1.07
LG01,S,2022,abril,29.0,turbidez,ntu,2.5
LG01,S,2022,outubro,4.0,turbidez,ntu,3.8
LG01,S,2023,abril,4.0,turbidez,ntu,5.01
LG01,S,2022,abril,29.0,clorofila a,µg/l,10
LG01,S,2020,marco,31.0,clorofila a,,1.07
LG01,S,2018,abril,24.0,clorofila a,,1.07
LG01,S,2019,abril,12.0,clorofila a,,1.07
LG01,S,2016,maio,9.0,clorofila a,,1.07
LG01,S,2016,fevereiro,14.0,clorofila a,,1.07
LG01,S,2018,fevereiro,18.0,clorofila a,,1.07
LG01,S,2019,fevereiro,15.0,clorofila a,,1.07
LG01,S,2021,fevereiro,20.0,clorofila a,,1.07
LG01,S,2015,junho,9.0,turbidez,ntu,2.03
LG01,S,2021,abril,27.0,clorofila a,,2.14
LG01,S,2019,fevereiro,15.0,turbidez,ntu,2.53
LG01,S,2015,janeiro,21.0,turbidez,ntu,2.9
LG01,S,2015,janeiro,21.0,clorofila a,,3
LG01,S,2016,maio,9.0,turbidez,ntu,3.03
LG01,S,2020,fevereiro,14.0,clorofila a,,3.2
LG01,S,2021,abril,27.0,turbidez,ntu,3.37
LG01,S,2018,fevereiro,18.0,turbidez,ntu,3.42
LG01,S,2016,fevereiro,14.0,turbidez,ntu,4.8
LG01,S,2015,junho,9.0,clorofila a,,5
LG01,S,2020,fevereiro,14.0,turbidez,ntu,5.11
LG01,S,2018,abril,24.0,turbidez,ntu,5.84
LG01,S,2021,fevereiro,20.0,turbidez,ntu,8.72
LG01,S,2020,marco,31.0,turbidez,ntu,10.6
LG01,S,2019,abril,12.0,turbidez,ntu,33.1
LG01,S,2023,outubro,24.0,clorofila a,µg/l,1
LG01,S,2023,outubro,24.0,turbidez,ntu,"4,45"
LG02,S,2022,abril,29.0,clorofila a,µg/l,0.002
LG02,S,2022,abril,29.0,turbidez,ntu,0.002
LG02,S,2022,outubro,4.0,clorofila a,µg/l,1
LG02,S,2023,abril,4.0,clorofila a,µg/l,2.14
LG02,S,2023,abril,4.0,turbidez,ntu,5.5
LG02,S,2022,outubro,4.0,turbidez,ntu,79.2
LG02,S,2020,marco,31.0,clorofila a,,1.07
LG02,S,2018,abril,24.0,clorofila a,,1.07
LG02,S,2019,abril,12.0,clorofila a,,1.07
LG02,S,2021,abril,27.0,clorofila a,,1.07
LG02,S,2016,maio,9.0,clorofila a,,1.07
LG02,S,2016,fevereiro,14.0,clorofila a,,1.07
LG02,S,2018,fevereiro,18.0,clorofila a,,1.07
LG02,S,2019,fevereiro,15.0,clorofila a,,1.07
LG02,S,2021,fevereiro,20.0,clorofila a,,1.07
LG02,S,2015,junho,9.0,turbidez,ntu,1.81
LG02,S,2020,fevereiro,14.0,clorofila a,,2.14
LG02,S,2016,maio,9.0,turbidez,ntu,2.26
LG02,S,2015,janeiro,21.0,turbidez,ntu,2.56
LG02,S,2021,abril,27.0,turbidez,ntu,2.65
LG02,S,2019,fevereiro,15.0,turbidez,ntu,2.66
LG02,S,2015,janeiro,21.0,clorofila a,,3
LG02,S,2015,junho,9.0,clorofila a,,3
LG02,S,2016,fevereiro,14.0,turbidez,ntu,3.3
LG02,S,2018,fevereiro,18.0,turbidez,ntu,4.06
LG02,S,2018,abril,24.0,turbidez,ntu,4.75
LG02,S,2020,fevereiro,14.0,turbidez,ntu,5.18
LG02,S,2020,marco,31.0,turbidez,ntu,6.74
LG02,S,2021,fevereiro,20.0,turbidez,ntu,9.15
LG02,S,2019,abril,12.0,turbidez,ntu,45.1
LG02,S,2023,outubro,24.0,clorofila a,µg/l,"5,34"
LG02,S,2023,outubro,24.0,turbidez,ntu,"4,72"
M01,S,2022,dezembro,22.0,turbidez,ntu,0.7
M01,S,2022,setembro,22.0,turbidez,ntu,4.55
M01,S,2023,marco,27.0,turbidez,ntu,13.8
M01,S,2023,junho,22.0,turbidez,ntu,0
M02,S,2023,marco,23.0,turbidez,ntu,1.6
M02,S,2022,junho,23.0,turbidez,ntu,1.89
M02,S,2023,marco,23.0,turbidez,ntu,1.9
M02,S,2022,setembro,22.0,turbidez,ntu,8.05
M02,S,2022,dezembro,22.0,turbidez,ntu,9.8
M02,S,2023,junho,22.0,turbidez,ntu,0.6
M03,S,2022,junho,23.0,turbidez,ntu,0.94
M03,S,2023,marco,23.0,turbidez,ntu,1.8
M03,S,2022,setembro,22.0,turbidez,ntu,4.53
M03,S,2022,dezembro,21.0,turbidez,ntu,59.9
M03,S,2023,junho,22.0,turbidez,ntu,0.2
M04,S,2023,marco,23.0,turbidez,ntu,0.7
M04,S,2022,junho,23.0,turbidez,ntu,0.8
M04,S,2022,dezembro,22.0,turbidez,ntu,2.7
M04,S,2022,setembro,22.0,turbidez,ntu,3.13
M04,S,2023,junho,22.0,turbidez,ntu,0
M05,S,2022,junho,23.0,turbidez,ntu,1.01
M05,S,2023,marco,23.0,turbidez,ntu,2
M05,S,2022,setembro,21.0,turbidez,ntu,4.62
M05,S,2022,dezembro,22.0,turbidez,ntu,11.7
M05,S,2023,junho,22.0,turbidez,ntu,0
M06,S,2022,junho,22.0,turbidez,ntu,1.64
M06,S,2023,marco,22.0,turbidez,ntu,8.5
M06,S,2022,dezembro,21.0,turbidez,ntu,43.4
M06,S,2022,setembro,21.0,turbidez,ntu,
M06,S,2023,junho,21.0,turbidez,ntu,0
M07,S,2022,junho,22.0,turbidez,ntu,0.88
M07,S,2023,marco,22.0,turbidez,ntu,1.7
M07,S,2022,setembro,21.0,turbidez,ntu,3.02
M07,S,2022,setembro,21.0,turbidez,ntu,5.18
M07,S,2022,dezembro,21.0,turbidez,ntu,53.1
M07,S,2023,junho,21.0,turbidez,ntu,0.1
M08,S,2022,junho,22.0,turbidez,ntu,2.1
M08,S,2022,setembro,21.0,turbidez,ntu,4.94
M08,S,2023,marco,22.0,turbidez,ntu,15.5
M08,S,2022,dezembro,21.0,turbidez,ntu,50.4
M08,S,2023,junho,21.0,turbidez,ntu,0.2
M09,S,2023,marco,22.0,turbidez,ntu,0.9
M09,S,2022,junho,22.0,turbidez,ntu,1.72
M09,S,2022,setembro,21.0,turbidez,ntu,4.59
M09,S,2022,dezembro,21.0,turbidez,ntu,47.4
M09,S,2023,junho,21.0,turbidez,ntu,0.9
M10,S,2022,junho,22.0,turbidez,ntu,1.76
M10,S,2023,marco,22.0,turbidez,ntu,2.2
M10,S,2022,setembro,21.0,turbidez,ntu,3.88
M10,S,2022,dezembro,22.0,turbidez,ntu,62.9
M10,S,2023,junho,21.0,turbidez,ntu,0.5
M11,S,2022,junho,22.0,turbidez,ntu,1.74
M11,S,2022,setembro,21.0,turbidez,ntu,4.97
M11,S,2023,marco,22.0,turbidez,ntu,18.9
M11,S,2022,dezembro,21.0,turbidez,ntu,48.4
M11,S,2023,junho,21.0,turbidez,ntu,0.8
M12,S,2022,junho,22.0,turbidez,ntu,1.76
M12,S,2023,marco,22.0,turbidez,ntu,4.6
M12,S,2022,setembro,21.0,turbidez,ntu,8.62
M12,S,2022,dezembro,21.0,turbidez,ntu,56.9
M12,S,2023,junho,21.0,turbidez,ntu,0.8
M13,S,2022,junho,22.0,turbidez,ntu,1.52
M13,S,2022,setembro,21.0,turbidez,ntu,7.46
M13,S,2022,setembro,21.0,turbidez,ntu,9.89
M13,S,2022,dezembro,21.0,turbidez,ntu,54.9
M13,S,2023,marco,22.0,turbidez,ntu,65.3
M13,S,2023,junho,21.0,turbidez,ntu,0.7
M14,S,2023,marco,22.0,turbidez,ntu,21.3
M14,S,2022,junho,22.0,turbidez,ntu,22
M14,S,2022,dezembro,21.0,turbidez,ntu,84.4
M14,S,2022,setembro,21.0,turbidez,ntu,
M14,S,2023,junho,21.0,turbidez,ntu,5.4
M15,S,2022,setembro,21.0,turbidez,ntu,9.89
M15,S,2022,junho,22.0,turbidez,ntu,14
M15,S,2023,marco,22.0,turbidez,ntu,26.1
M15,S,2022,dezembro,21.0,turbidez,ntu,50.3
M15,S,2023,junho,21.0,turbidez,ntu,5.8
M16,S,2022,junho,22.0,turbidez,ntu,1.69
M16,S,2022,setembro,21.0,turbidez,ntu,10.5
M16,S,2023,marco,22.0,turbidez,ntu,30.1
M16,S,2022,dezembro,21.0,turbidez,ntu,78.7
M16,S,2023,junho,21.0,turbidez,ntu,27.1
M17,S,2022,junho,22.0,turbidez,ntu,1.5
M17,S,2022,setembro,21.0,turbidez,ntu,9.08
M17,S,2023,marco,22.0,turbidez,ntu,28.2
M17,S,2022,dezembro,21.0,turbidez,ntu,67.7
M17,S,2023,junho,21.0,turbidez,ntu,157
M18,S,2022,junho,22.0,turbidez,ntu,1.07
M18,S,2023,marco,22.0,turbidez,ntu,1.7
M18,S,2023,marco,22.0,turbidez,ntu,3.5
M18,S,2022,setembro,21.0,turbidez,ntu,4.42
M18,S,2022,dezembro,22.0,turbidez,ntu,45
M18,S,2023,junho,21.0,turbidez,ntu,28.1
M19,S,2023,marco,22.0,turbidez,ntu,0.9
M19,S,2022,junho,22.0,turbidez,ntu,3.27
M19,S,2022,setembro,21.0,turbidez,ntu,4.04
M19,S,2022,dezembro,21.0,turbidez,ntu,42.7
M19,S,2023,junho,21.0,turbidez,ntu,7.5
M20,S,2022,junho,22.0,turbidez,ntu,1.51
M20,S,2022,setembro,21.0,turbidez,ntu,5.98
M20,S,2023,marco,22.0,turbidez,ntu,13.9
M20,S,2022,dezembro,21.0,turbidez,ntu,104
M20,S,2023,junho,21.0,turbidez,ntu,0.6
M21,S,2023,marco,22.0,turbidez,ntu,2.3
M21,S,2022,junho,22.0,turbidez,ntu,3.72
M21,S,2022,setembro,21.0,turbidez,ntu,9.4
M21,S,2022,dezembro,21.0,turbidez,ntu,127
M21,S,2023,junho,21.0,turbidez,ntu,0.8
M22,S,2022,junho,22.0,turbidez,ntu,0.91
M22,S,2023,marco,22.0,turbidez,ntu,1.4
M22,S,2022,setembro,21.0,turbidez,ntu,4.62
M22,S,2022,dezembro,21.0,turbidez,ntu,48.1
M22,S,2023,junho,21.0,turbidez,ntu,0.7
M23,S,2023,marco,23.0,turbidez,ntu,0.8
M23,S,2022,junho,23.0,turbidez,ntu,1.22
M23,S,2022,dezembro,22.0,turbidez,ntu,6
M23,S,2022,setembro,21.0,turbidez,ntu,29
M23,S,2023,junho,22.0,turbidez,ntu,0
M24,S,2022,junho,22.0,turbidez,ntu,1.74
M24,S,2023,marco,23.0,turbidez,ntu,3
M24,S,2023,marco,23.0,turbidez,ntu,3.3
M24,S,2022,dezembro,22.0,turbidez,ntu,10.1
M24,S,2022,setembro,22.0,turbidez,ntu,22
M24,S,2023,junho,22.0,turbidez,ntu,1
M25,S,2022,junho,23.0,turbidez,ntu,3.13
M25,S,2023,marco,23.0,turbidez,ntu,5.3
M25,S,2022,setembro,20.0,turbidez,ntu,6.79
M25,S,2022,dezembro,22.0,turbidez,ntu,8.4
M25,S,2023,junho,22.0,turbidez,ntu,1.5
M26,S,2022,junho,23.0,turbidez,ntu,1.5
M26,S,2023,marco,23.0,turbidez,ntu,1.9
M26,S,2022,dezembro,22.0,turbidez,ntu,18.2
M26,S,2022,setembro,20.0,turbidez,ntu,22
M26,S,2023,junho,22.0,turbidez,ntu,0.9
M27,S,2022,dezembro,22.0,turbidez,ntu,2.1
M27,S,2023,marco,23.0,turbidez,ntu,3.3
M27,S,2022,junho,23.0,turbidez,ntu,6.62
M27,S,2022,setembro,22.0,turbidez,ntu,6.79
M27,S,2023,junho,22.0,turbidez,ntu,3.4
M28,S,2022,junho,23.0,turbidez,ntu,1.46
M28,S,2022,dezembro,22.0,turbidez,ntu,2.8
M28,S,2022,setembro,22.0,turbidez,ntu,8.57
M28,S,2023,marco,23.0,turbidez,ntu,11.7
M28,S,2023,junho,22.0,turbidez,ntu,3.7
M29,S,2022,junho,23.0,turbidez,ntu,1.08
M29,S,2022,dezembro,22.0,turbidez,ntu,5.4
M29,S,2022,setembro,22.0,turbidez,ntu,10.2
M29,S,2023,marco,23.0,turbidez,ntu,11.6
M29,S,2023,junho,22.0,turbidez,ntu,0.9
M30,S,2022,junho,23.0,turbidez,ntu,1.09
M30,S,2023,marco,23.0,turbidez,ntu,3.1
M30,S,2022,dezembro,22.0,turbidez,ntu,5.7
M30,S,2022,setembro,22.0,turbidez,ntu,6.79
M30,S,2023,junho,22.0,turbidez,ntu,0.5
M31,S,2022,junho,23.0,turbidez,ntu,1.17
M31,S,2022,dezembro,22.0,turbidez,ntu,2.9
M31,S,2023,marco,23.0,turbidez,ntu,5.7
M31,S,2022,setembro,22.0,turbidez,ntu,13
M31,S,2023,junho,22.0,turbidez,ntu,10.3
M32,S,2022,junho,23.0,turbidez,ntu,0.92
M32,S,2022,dezembro,22.0,turbidez,ntu,2
M32,S,2023,marco,23.0,turbidez,ntu,2
M32,S,2022,setembro,22.0,turbidez,ntu,12.6
M32,S,2023,junho,22.0,turbidez,ntu,0.4
M33,S,2023,marco,23.0,turbidez,ntu,0.8
M33,S,2022,junho,26.0,turbidez,ntu,0.92
M33,S,2022,dezembro,22.0,turbidez,ntu,1.2
M33,S,2022,setembro,22.0,turbidez,ntu,10.1
M33,S,2023,junho,22.0,turbidez,ntu,0.7
M34,S,2022,junho,26.0,turbidez,ntu,0.9
M34,S,2022,dezembro,22.0,turbidez,ntu,2
M34,S,2023,marco,23.0,turbidez,ntu,3
M34,S,2022,setembro,22.0,turbidez,ntu,12.6
M34,S,2023,junho,22.0,turbidez,ntu,0.3
M35,S,2022,junho,23.0,turbidez,ntu,0.94
M35,S,2023,marco,23.0,turbidez,ntu,1.9
M35,S,2022,dezembro,23.0,turbidez,ntu,4.7
M35,S,2022,setembro,22.0,turbidez,ntu,7.71
M35,S,2023,junho,22.0,turbidez,ntu,0.8
M36,S,2022,junho,26.0,turbidez,ntu,2.08
M36,S,2023,marco,23.0,turbidez,ntu,2.1
M36,S,2022,dezembro,23.0,turbidez,ntu,2.3
M36,S,2022,setembro,22.0,turbidez,ntu,6.75
M36,S,2023,junho,22.0,turbidez,ntu,0.9
M37,S,2022,dezembro,23.0,turbidez,ntu,1.2
M37,S,2023,marco,23.0,turbidez,ntu,1.2
M37,S,2022,junho,23.0,turbidez,ntu,1.36
M37,S,2022,setembro,22.0,turbidez,ntu,7.42
M37,S,2023,junho,22.0,turbidez,ntu,0.6
M38,S,2023,marco,23.0,turbidez,ntu,0.8
M38,S,2022,junho,23.0,turbidez,ntu,1.09
M38,S,2022,dezembro,23.0,turbidez,ntu,1.6
M38,S,2022,setembro,22.0,turbidez,ntu,4.24
M38,S,2023,junho,22.0,turbidez,ntu,1.7
M39,S,2022,junho,23.0,turbidez,ntu,0.8
M39,S,2023,marco,23.0,turbidez,ntu,1
M39,S,2022,dezembro,39.0,turbidez,ntu,1.8
M39,S,2022,setembro,22.0,turbidez,ntu,4.85
M39,S,2023,junho,22.0,turbidez,ntu,0.9
MA010,S,2022,maio,4.0,turbidez,ntu,0.02
MA010,S,2022,novembro,22.0,clorofila a,µg/l,1
MA010,S,2022,maio,4.0,clorofila a,µg/l,3
MA010,S,2022,novembro,22.0,turbidez,ntu,24.6
MA010,S,2015,janeiro,27.0,clorofila a,,0.89
MA010,S,2017,janeiro,5.0,clorofila a,,1.07
MA010,S,2018,janeiro,30.0,clorofila a,,1.07
MA010,S,2019,janeiro,22.0,clorofila a,,1.07
MA010,S,2020,janeiro,21.0,clorofila a,,1.07
MA010,S,2021,janeiro,7.0,clorofila a,,1.07
MA010,S,2021,maio,19.0,clorofila a,,1.07
MA010,S,2015,junho,30.0,clorofila a,,1.07
MA010,S,2016,julho,20.0,clorofila a,,1.07
MA010,S,2018,julho,17.0,clorofila a,,1.07
MA010,S,2019,julho,9.0,clorofila a,,1.07
MA010,S,2020,julho,7.0,clorofila a,,1.07
MA010,S,2021,janeiro,23.0,clorofila a,,1.07
MA010,S,2016,janeiro,5.0,clorofila a,,2.67
MA010,S,2016,janeiro,5.0,turbidez,ntu,5.06
MA010,S,2018,julho,17.0,turbidez,ntu,7.32
MA010,S,2016,julho,20.0,turbidez,ntu,7.58
MA010,S,2020,julho,7.0,turbidez,ntu,10.9
MA010,S,2019,julho,9.0,turbidez,ntu,11.5
MA010,S,2021,janeiro,23.0,turbidez,ntu,18.3
MA010,S,2021,maio,19.0,turbidez,ntu,19.5
MA010,S,2019,janeiro,22.0,turbidez,ntu,23.1
MA010,S,2014,fevereiro,1.0,turbidez,ntu,23.7
MA010,S,2015,junho,30.0,turbidez,ntu,25.4
MA010,S,2015,janeiro,27.0,turbidez,ntu,26.3
